canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
CCCCC(NC(=O)[C@H](CCCCN)NC(=O)C(CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N1)[C@@H](C)CC)C(N)=O,CHEMBL4070159,IC50,nM,5300.0,CHEMBL1944501,IC50,uM,5.3,Trypanothione reductase,Leishmania infantum
CCCCC(NC(=O)[C@H](CCCCN)NC(=O)C(CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N1)[C@@H](C)CC)C(N)=O,CHEMBL4105040,IC50,nM,900.0,CHEMBL1944501,IC50,uM,0.9,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(N)=O,CHEMBL4080816,IC50,nM,3700.0,CHEMBL1944501,IC50,uM,3.7,Trypanothione reductase,Leishmania infantum
CCCCC(NC(=O)[C@H](CCCCN)NC(=O)C(CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4076896,IC50,nM,1200.0,CHEMBL1944501,IC50,uM,1.2,Trypanothione reductase,Leishmania infantum
CCCCC(NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)NC(CCCC)C(=O)N1)C(N)=O,CHEMBL4096399,IC50,nM,12100.0,CHEMBL1944501,IC50,uM,12.1,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4172675,IC50,nM,1200.0,CHEMBL1944501,IC50,uM,1.2,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4163454,IC50,nM,3110.0,CHEMBL1944501,IC50,uM,3.11,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4168013,IC50,nM,2690.0,CHEMBL1944501,IC50,uM,2.69,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4160088,IC50,nM,3470.0,CHEMBL1944501,IC50,uM,3.47,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)C[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)CC[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4164582,IC50,nM,1650.0,CHEMBL1944501,IC50,uM,1.65,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)C[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)C[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4175215,IC50,nM,9280.0,CHEMBL1944501,IC50,uM,9.28,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4169921,IC50,nM,2080.0,CHEMBL1944501,IC50,uM,2.08,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4177212,IC50,nM,18160.0,CHEMBL1944501,IC50,uM,18.16,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4169040,IC50,nM,820.0,CHEMBL1944501,IC50,uM,0.82,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(N)=O,CHEMBL4159278,IC50,nM,3590.0,CHEMBL1944501,IC50,uM,3.59,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4161951,IC50,nM,8780.0,CHEMBL1944501,IC50,uM,8.78,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4172606,IC50,nM,5380.0,CHEMBL1944501,IC50,uM,5.38,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4170261,IC50,nM,28460.0,CHEMBL1944501,IC50,uM,28.46,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)O,CHEMBL4169471,IC50,nM,39770.0,CHEMBL1944501,IC50,uM,39.77,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4172675,IC50,nM,10350.0,CHEMBL1944501,IC50,uM,10.35,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4163454,IC50,nM,10300.0,CHEMBL1944501,IC50,uM,10.3,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4168013,IC50,nM,13950.0,CHEMBL1944501,IC50,uM,13.95,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4160088,IC50,nM,21680.0,CHEMBL1944501,IC50,uM,21.68,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)C[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)CC[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4164582,IC50,nM,12820.0,CHEMBL1944501,IC50,uM,12.82,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)C[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)C[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4175215,IC50,nM,15480.0,CHEMBL1944501,IC50,uM,15.48,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)C[C@H](CO)NC(=O)C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4169921,IC50,nM,18040.0,CHEMBL1944501,IC50,uM,18.04,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,CHEMBL4177212,IC50,nM,9720.0,CHEMBL1944501,IC50,uM,9.72,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4169040,IC50,nM,4210.0,CHEMBL1944501,IC50,uM,4.21,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(N)=O,CHEMBL4159278,IC50,nM,15740.0,CHEMBL1944501,IC50,uM,15.74,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4161951,IC50,nM,13710.0,CHEMBL1944501,IC50,uM,13.71,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4172606,IC50,nM,13750.0,CHEMBL1944501,IC50,uM,13.75,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4170261,IC50,nM,47300.0,CHEMBL1944501,IC50,uM,47.3,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)C[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(N)=O,CHEMBL4173711,IC50,nM,22260.0,CHEMBL1944501,IC50,uM,22.26,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](CC(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)NCC(=O)N[C@H](C(N)=O)[C@@H](C)CC)C(C)C)[C@@H](C)CC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O,CHEMBL4165791,IC50,nM,53040.0,CHEMBL1944501,IC50,uM,53.04,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)NCC(=O)N[C@H](C(N)=O)[C@@H](C)CC)C(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC,CHEMBL4161548,IC50,nM,41840.0,CHEMBL1944501,IC50,uM,41.84,Trypanothione reductase,Leishmania infantum
CC[C@H](C)[C@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)C[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)O,CHEMBL4169471,IC50,nM,50400.0,CHEMBL1944501,IC50,uM,50.4,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4205871,IC50,nM,1200.0,CHEMBL1944501,IC50,uM,1.2,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4205871,IC50,nM,13500.0,CHEMBL1944501,IC50,uM,13.5,Trypanothione reductase,Leishmania infantum
C=CCCC[C@](C)(NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@](C)(CCCC=C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCC)C(N)=O)[C@@H](C)CC,CHEMBL4203039,IC50,nM,28200.0,CHEMBL1944501,IC50,uM,28.2,Trypanothione reductase,Leishmania infantum
C=CCCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@](C)(CCCC=C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O)[C@@H](C)CC,CHEMBL4215901,IC50,nM,12500.0,CHEMBL1944501,IC50,uM,12.5,Trypanothione reductase,Leishmania infantum
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@]1(C)CCCC=CCCC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N1)[C@@H](C)CC)C(N)=O,CHEMBL4215578,IC50,nM,6700.0,CHEMBL1944501,IC50,uM,6.7,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)C1(C)CCCC=CCCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N1)[C@@H](C)CC)C(N)=O,CHEMBL4215042,IC50,nM,6400.0,CHEMBL1944501,IC50,uM,6.4,Trypanothione reductase,Leishmania infantum
CCCC[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O,CHEMBL4874521,IC50,nM,1500.0,CHEMBL1944501,IC50,uM,1.5,Trypanothione reductase,Leishmania infantum
NCCNCc1nccn1-c1ccc(-c2nc(CCc3ccc4ccccc4c3)cs2)c(OCCN2CCNC2=O)c1,CHEMBL4848781,IC50,nM,5100.0,CHEMBL1944501,IC50,uM,5.1,Trypanothione reductase,Leishmania infantum
NCCNCc1nccn1-c1ccc(-c2nc(CCc3ccc(-c4ccccc4)cc3)cs2)c(OCCN2CCNC2=O)c1,CHEMBL4855060,IC50,nM,8600.0,CHEMBL1944501,IC50,uM,8.6,Trypanothione reductase,Leishmania infantum
NCCCCc1cn(-c2ccc(-c3nc(CCc4ccccc4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4879323,IC50,nM,14600.0,CHEMBL1944501,IC50,uM,14.6,Trypanothione reductase,Leishmania infantum
NCCCCc1cn(-c2ccc(-c3nc(CCc4ccc5ccccc5c4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4854942,IC50,nM,5900.0,CHEMBL1944501,IC50,uM,5.9,Trypanothione reductase,Leishmania infantum
NCCCCc1cn(-c2ccc(-c3nc(CCc4ccc(-c5ccccc5)cc4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4848544,IC50,nM,10900.0,CHEMBL1944501,IC50,uM,10.9,Trypanothione reductase,Leishmania infantum
NCCCc1cn(-c2ccc(-c3nc(CCc4ccccc4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4855020,IC50,nM,20800.0,CHEMBL1944501,IC50,uM,20.8,Trypanothione reductase,Leishmania infantum
NCCCc1cn(-c2ccc(-c3nc(CCc4ccc(-c5ccccc5)cc4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4859916,IC50,nM,19700.0,CHEMBL1944501,IC50,uM,19.7,Trypanothione reductase,Leishmania infantum
COc1cc(-n2cc(CCCCN)nn2)ccc1-c1nc(CCc2ccccc2)cs1.O=C(O)C(F)(F)F,CHEMBL4848230,IC50,nM,20100.0,CHEMBL1944501,IC50,uM,20.1,Trypanothione reductase,Leishmania infantum
COc1cc(-n2cc(CCCCN)nn2)ccc1-c1nc(CCc2ccc(-c3ccccc3)cc2)cs1.O=C(O)C(F)(F)F,CHEMBL4867019,IC50,nM,26800.0,CHEMBL1944501,IC50,uM,26.8,Trypanothione reductase,Leishmania infantum
CC(C)Oc1csc(-c2ccc(-n3cc(CCCCN)nn3)cc2OCCN2CCNC2=O)n1.O=C(O)C(F)(F)F,CHEMBL4864033,IC50,nM,54500.0,CHEMBL1944501,IC50,uM,54.5,Trypanothione reductase,Leishmania infantum
CC(C)(C)Cc1csc(-c2ccc(-n3cc(CCCCN)nn3)cc2OCCN2CCNC2=O)n1.O=C(O)C(F)(F)F,CHEMBL4848972,IC50,nM,24100.0,CHEMBL1944501,IC50,uM,24.1,Trypanothione reductase,Leishmania infantum
NCCCCc1cn(-c2ccc(-c3nc(-c4ccccc4)cs3)c(OCCN3CCNC3=O)c2)nn1.O=C(O)C(F)(F)F,CHEMBL4868156,IC50,nM,11200.0,CHEMBL1944501,IC50,uM,11.2,Trypanothione reductase,Leishmania infantum
