assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL207797,Ki,nM,3100.0,CHEMBL4188,Ki,uM,3.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,CHEMBL206415,Ki,nM,600.0,CHEMBL4188,Ki,uM,0.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)O)[C@H]1C(=O)O,CHEMBL382431,Ki,nM,900.0,CHEMBL4188,Ki,uM,0.9,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)O)[C@H]1C(=O)O,CHEMBL377234,Ki,nM,5000.0,CHEMBL4188,Ki,uM,5.0,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)O)[C@H]1C(=O)O,CHEMBL205707,Ki,nM,100.0,CHEMBL4188,Ki,uM,0.1,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)O)[C@H]1C(=O)O,CHEMBL206922,Ki,nM,800.0,CHEMBL4188,Ki,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)O)[C@H]1C(=O)O,CHEMBL379649,Ki,nM,500.0,CHEMBL4188,Ki,uM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL379509,Ki,nM,1200.0,CHEMBL4188,Ki,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL377947,Ki,nM,1900.0,CHEMBL4188,Ki,uM,1.9,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@@H]1CN1C(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL382910,Ki,nM,1600.0,CHEMBL4188,Ki,uM,1.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@@H]1CN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL208156,Ki,nM,300.0,CHEMBL4188,Ki,uM,0.3,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL208263,Ki,nM,1100.0,CHEMBL4188,Ki,uM,1.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL184629,Ki,nM,1100.0,CHEMBL4188,Ki,uM,1.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL208297,Ki,nM,700.0,CHEMBL4188,Ki,uM,0.7,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL379571,Ki,nM,700.0,CHEMBL4188,Ki,uM,0.7,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL379355,Ki,nM,600.0,CHEMBL4188,Ki,uM,0.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C(=O)N2[C@H](C(=O)OCc3ccccc3)[C@H]2C(=O)OCc2ccccc2)C1,CHEMBL379406,Ki,nM,600.0,CHEMBL4188,Ki,uM,0.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL377676,Ki,nM,700.0,CHEMBL4188,Ki,uM,0.7,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL380337,Ki,nM,1600.0,CHEMBL4188,Ki,uM,1.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL379944,Ki,nM,3100.0,CHEMBL4188,Ki,uM,3.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL378902,Ki,nM,2800.0,CHEMBL4188,Ki,uM,2.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL382388,Ki,nM,1100.0,CHEMBL4188,Ki,uM,1.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@@H](C(=O)OCc2ccccc2)[C@@H]1C(=O)OCc1ccccc1,CHEMBL383647,Ki,nM,500.0,CHEMBL4188,Ki,uM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL380076,Ki,nM,1200.0,CHEMBL4188,Ki,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL378288,Ki,nM,2300.0,CHEMBL4188,Ki,uM,2.3,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL208129,Ki,nM,800.0,CHEMBL4188,Ki,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL439510,Ki,nM,800.0,CHEMBL4188,Ki,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)[C@@H]1CCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL207838,Ki,nM,3100.0,CHEMBL4188,Ki,uM,3.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)[C@H]1CCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL377682,Ki,nM,3100.0,CHEMBL4188,Ki,uM,3.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)C1CCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)CC1,CHEMBL441354,Ki,nM,3300.0,CHEMBL4188,Ki,uM,3.3,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)C1CCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)CC1,CHEMBL377650,Ki,nM,1400.0,CHEMBL4188,Ki,uM,1.4,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)[C@H]1CCCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C1,CHEMBL208418,Ki,nM,1900.0,CHEMBL4188,Ki,uM,1.9,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1[C@H](C(=O)OCC)N1C(=O)[C@@H]1CCCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C1,CHEMBL207092,Ki,nM,1900.0,CHEMBL4188,Ki,uM,1.9,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@H]1CCCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C1,CHEMBL207070,Ki,nM,1000.0,CHEMBL4188,Ki,uM,1.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@@H]1CCCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C1,CHEMBL207526,Ki,nM,1000.0,CHEMBL4188,Ki,uM,1.0,Rhodesain,Trypanosoma brucei rhodesiense
B,C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL380077,Ki,nM,3900.0,CHEMBL4188,Ki,uM,3.9,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)N1C(=O)[C@@H]1CN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CHEMBL208156,Ki,nM,360.0,CHEMBL4188,Ki,uM,0.36,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@H]1O[C@H]1C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL249814,IC50,nM,3.5,CHEMBL4188,IC50,nM,3.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,CHEMBL91704,IC50,nM,5.0,CHEMBL4188,IC50,nM,5.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)[C@@H]1O[C@@H]1C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL249815,IC50,nM,30.0,CHEMBL4188,IC50,nM,30.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H]1N[C@@H](C(=O)Nc2ccccc2)CCCCC[C@@H](/C=C/S(=O)(=O)c2ccccc2)NC1=O,CHEMBL454688,IC50,nM,6000.0,CHEMBL4188,IC50,uM,6.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,CHEMBL91704,IC50,nM,100.0,CHEMBL4188,IC50,uM,0.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H]1N[C@@H](C(=O)Nc2ccccc2)CCCC[C@@H](/C=C/S(=O)(=O)c2ccccc2)NC1=O,CHEMBL452863,IC50,nM,10000.0,CHEMBL4188,IC50,uM,10.0,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccoc3)c2)c2ncn(CCCO)c2n1,CHEMBL497435,IC50,nM,30.0,CHEMBL4188,IC50,uM,0.03,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccsc3)c2)c2ncn(CCCO)c2n1,CHEMBL497237,IC50,nM,240.0,CHEMBL4188,IC50,uM,0.24,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cccnc3)c2)c2ncn(CCCO)c2n1,CHEMBL524810,IC50,nM,260.0,CHEMBL4188,IC50,uM,0.26,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccc4cc[nH]c4c3)c2)c2ncn(CCCO)c2n1,CHEMBL584314,IC50,nM,260.0,CHEMBL4188,IC50,uM,0.26,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccco3)c2)c2ncn(CCCO)c2n1,CHEMBL497235,IC50,nM,310.0,CHEMBL4188,IC50,uM,0.31,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)Nc1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1,CHEMBL570364,IC50,nM,400.0,CHEMBL4188,IC50,uM,0.4,Rhodesain,Trypanosoma brucei rhodesiense
B,COC(=O)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1,CHEMBL496404,IC50,nM,500.0,CHEMBL4188,IC50,uM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccc4[nH]ccc4c3)c2)c2ncn(CCCO)c2n1,CHEMBL569190,IC50,nM,500.0,CHEMBL4188,IC50,uM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccccc3)c2)c2ncn(CCCO)c2n1,CHEMBL524619,IC50,nM,700.0,CHEMBL4188,IC50,uM,0.7,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccc4ccccc4c3)c2)c2ncn(CCCO)c2n1,CHEMBL497234,IC50,nM,700.0,CHEMBL4188,IC50,uM,0.7,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1,CHEMBL524075,IC50,nM,800.0,CHEMBL4188,IC50,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cccs3)c2)c2ncn(CCCO)c2n1,CHEMBL525165,IC50,nM,800.0,CHEMBL4188,IC50,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CN(C)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1,CHEMBL495803,IC50,nM,900.0,CHEMBL4188,IC50,uM,0.9,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccc(Cl)c(Cl)c3)c2)c2ncn(CCCO)c2n1,CHEMBL495017,IC50,nM,900.0,CHEMBL4188,IC50,uM,0.9,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cc(Cl)cc(Cl)c3)c2)c2ncn(CCCO)c2n1,CHEMBL495016,IC50,nM,1100.0,CHEMBL4188,IC50,uM,1.1,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cccc(Cl)c3)c2)c2ncn(CCCO)c2n1,CHEMBL566094,IC50,nM,1200.0,CHEMBL4188,IC50,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,COC(=O)c1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1,CHEMBL571938,IC50,nM,1200.0,CHEMBL4188,IC50,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccc(Cl)cc3)c2)c2ncn(CCCO)c2n1,CHEMBL523733,IC50,nM,1400.0,CHEMBL4188,IC50,uM,1.4,Rhodesain,Trypanosoma brucei rhodesiense
B,C=Cc1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1,CHEMBL497018,IC50,nM,1500.0,CHEMBL4188,IC50,uM,1.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)Oc1c(Br)cccc1-c1cccc(CNc2nc(C#N)nc3c2ncn3CCCO)c1,CHEMBL497620,IC50,nM,1500.0,CHEMBL4188,IC50,uM,1.5,Rhodesain,Trypanosoma brucei rhodesiense
B,C=Cc1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1,CHEMBL497019,IC50,nM,1800.0,CHEMBL4188,IC50,uM,1.8,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cn(S(=O)(=O)c4ccccc4)c4ccccc34)c2)c2ncn(CCCO)c2n1,CHEMBL582971,IC50,nM,2000.0,CHEMBL4188,IC50,uM,2.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ncc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c(OC)n1,CHEMBL571269,IC50,nM,4000.0,CHEMBL4188,IC50,uM,4.0,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)c2ncn(CCCO)c2n1,CHEMBL569173,IC50,nM,5200.0,CHEMBL4188,IC50,uM,5.2,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccccc3C(F)(F)F)c2)c2ncn(CCCO)c2n1,CHEMBL571711,IC50,nM,8000.0,CHEMBL4188,IC50,uM,8.0,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3cc4ccccc4n3S(=O)(=O)c3ccccc3)c2)c2ncn(CCCO)c2n1,CHEMBL574590,IC50,nM,9000.0,CHEMBL4188,IC50,uM,9.0,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(NCc2cccc(-c3ccccc3Cl)c2)c2ncn(CCCO)c2n1,CHEMBL565244,IC50,nM,20000.0,CHEMBL4188,IC50,uM,20.0,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cc2cc3c(cc2c(-c2ccc(N)cc2)n1)OCO3,CHEMBL609013,Ki,nM,19400.0,CHEMBL4188,Ki,uM,19.4,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)Oc1cc2cc3c(cc2c(-c2ccc(N)cc2)n1)OCO3,CHEMBL594178,Ki,nM,38300.0,CHEMBL4188,Ki,uM,38.3,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2c3cc4c(cc3cc(=O)n2NC(=O)OC(C)(C)C)OCO4)cc1,CHEMBL594179,Ki,nM,19400.0,CHEMBL4188,Ki,uM,19.4,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2c3cc4c(cc3cc(=O)n2N)OCO4)cc1,CHEMBL596442,Ki,nM,6300.0,CHEMBL4188,Ki,uM,6.3,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)Nn1c(-c2ccc(OC)cc2)c2cc3c(cc2cc1=O)OCO3,CHEMBL594622,Ki,nM,9400.0,CHEMBL4188,Ki,uM,9.4,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2c3cc4c(cc3cc(=O)n2NC(=O)Nc2ccc(C(C)=O)cc2)OCO4)cc1,CHEMBL594623,Ki,nM,14000.0,CHEMBL4188,Ki,uM,14.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2c3cc4c(cc3cc(=O)n2NC(=O)Nc2ccc(SC)cc2)OCO4)cc1,CHEMBL596265,Ki,nM,18700.0,CHEMBL4188,Ki,uM,18.7,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc(-c2c3cc(OCc4ccccc4)c(OCc4ccccc4)cc3cc(=O)n2N)cc1,CHEMBL603639,Ki,nM,4000.0,CHEMBL4188,Ki,uM,4.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,CHEMBL91704,IC50,nM,7.0,CHEMBL4188,IC50,uM,0.007,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1nc(-c2cccnc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,CHEMBL1078778,IC50,nM,30.0,CHEMBL4188,IC50,uM,0.03,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1nc(-c2cnccn2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,CHEMBL1078779,IC50,nM,10.0,CHEMBL4188,IC50,uM,0.01,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccc2)no1,CHEMBL1078855,IC50,nM,10.0,CHEMBL4188,IC50,uM,0.01,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccncc2)no1,CHEMBL1078981,IC50,nM,50.0,CHEMBL4188,IC50,uM,0.05,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2cccnc2)no1,CHEMBL1079067,IC50,nM,10.0,CHEMBL4188,IC50,uM,0.01,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccn2)no1,CHEMBL1079068,IC50,nM,50.0,CHEMBL4188,IC50,uM,0.05,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Cl)cc1,CHEMBL1079162,IC50,nM,100.0,CHEMBL4188,IC50,uM,0.1,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H]1CCCC[C@@H]1C(=O)c1ccc(Cl)cc1,CHEMBL1079105,IC50,nM,56000.0,CHEMBL4188,IC50,uM,56.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,CHEMBL91704,Ki,nM,780.0,CHEMBL4188,Ki(app),uM,0.78,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1nc(-c2ccccc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,CHEMBL1078675,Ki,nM,320.0,CHEMBL4188,Ki(app),uM,0.32,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1nc(-c2cnccn2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,CHEMBL1078779,Ki,nM,4770.0,CHEMBL4188,Ki(app),uM,4.77,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccc2)no1,CHEMBL1078855,Ki,nM,13000.0,CHEMBL4188,Ki(app),uM,13.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccncc2)no1,CHEMBL1078981,Ki,nM,16200.0,CHEMBL4188,Ki(app),uM,16.2,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccn2)no1,CHEMBL1079068,Ki,nM,7400.0,CHEMBL4188,Ki(app),uM,7.4,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Cl)cc1,CHEMBL1079162,Ki,nM,800.0,CHEMBL4188,Ki(app),uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H]1CCCC[C@@H]1C(=O)c1ccc(Cl)cc1,CHEMBL1079105,Ki,nM,4900.0,CHEMBL4188,Ki(app),uM,4.9,Rhodesain,Trypanosoma brucei rhodesiense
B,CS[C@]1(CO)C(=O)N2c3c(O)cccc3C[C@@]2(SC)C(=O)N1C,CHEMBL1088849,IC50,nM,19500.0,CHEMBL4188,IC50,uM,19.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CS[C@]1(CO)C(=O)N2[C@H]3C(=CC=C[C@@H]3OC(C)=O)C[C@@]2(SC)C(=O)N1C,CHEMBL1089088,IC50,nM,12800.0,CHEMBL4188,IC50,uM,12.8,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc2c3c4n(c2c1)[C@H](C=C(C)C)OOC(C)(C)C[C@@H]4N1C(=O)[C@@H]2CCCN2C(=O)[C@]1(O)[C@H]3O,CHEMBL463268,IC50,nM,45000.0,CHEMBL4188,IC50,uM,45.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc2c3c(n(CC=C(C)C)c2c1)[C@H](C=C(C)C)N1C[C@@H]2CCCN2C[C@@]1(O)[C@H]3O,CHEMBL1089482,IC50,nM,8500.0,CHEMBL4188,IC50,uM,8.5,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc2c3c([nH]c2c1)[C@@H](C=C(C)C)N1C[C@@H]2CCCN2C[C@@]1(O)[C@H]3O,CHEMBL2367464,IC50,nM,10900.0,CHEMBL4188,IC50,uM,10.9,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(/C(=N\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,CHEMBL261657,IC50,nM,44.0,CHEMBL4188,IC50,uM,0.044,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)N[C@@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)OC,CHEMBL1092456,Ki,nM,1400.0,CHEMBL4188,Ki,uM,1.4,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CHEMBL1092752,Ki,nM,7600.0,CHEMBL4188,Ki,uM,7.6,Rhodesain,Trypanosoma brucei rhodesiense
